OrderID,Product,Category,Quantify,Price Each,Total Price,Order Date
39037,Zanahorias,Vegetales,23,24.71,568.33,2023-11-21
39038,Naranjas,Frutas,25,14.55,363.75,2023-07-17
39039,Guantes,Otros,13,32.58,423.53999999999996,2023-04-27
39040,Tenedores,Utensilios,91,31.09,2829.19,2021-04-03
39041,Botellas,Otros,65,2.68,174.20000000000002,2022-03-04
39042,Cucharas,Utensilios,24,5.73,137.52,2021-10-14
39043,Tuppers,Otros,5,30.15,150.75,2023-02-27
39044,Zanahorias,Vegetales,84,30.7,2578.7999999999997,2023-06-08
39045,Cuchillo,Utensilios,85,38.77,3295.4500000000003,2021-02-15
39046,Manzanas,Frutas,54,13.58,733.32,2023-09-18
39047,Delantal,Otros,69,6.37,439.53000000000003,2022-10-27
39048,Kiwis,Frutas,97,14.69,1424.93,2023-12-13
39049,Delantal,Otros,73,17.11,1249.03,2022-05-03
39050,Manzanas,Frutas,86,7.53,647.58,2021-08-29
39051,Morrón,Vegetales,75,14.23,1067.25,2021-01-18
39052,Peras,Frutas,71,2.42,171.82,2023-09-10
39053,Frutillas,Frutas,88,6.46,568.48,2021-05-30
39054,Cucharas,Utensilios,26,34.39,894.14,2022-11-19
39055,Manzanas,Frutas,71,3.46,245.66,2022-03-05
39056,Ollas,Utensilios,45,22.8,1026.0,2023-08-01
39057,Cebollas,Vegetales,8,7.64,61.12,2021-01-16
39058,Botellas,Otros,84,12.73,1069.32,2022-07-10
39059,Manzanas,Frutas,76,38.86,2953.36,2023-06-07
39060,Sartén,Utensilios,56,16.2,907.1999999999999,2022-12-08
39061,Bananas,Frutas,56,10.64,595.84,2021-05-24
39062,Manzanas,Frutas,94,30.22,2840.68,2021-09-05
39063,Naranjas,Frutas,47,16.15,759.05,2023-07-28
39064,Ollas,Utensilios,14,34.31,480.34000000000003,2023-02-05
39065,Mandarinas,Frutas,39,15.83,617.37,2021-08-28
39066,Guantes,Otros,50,12.61,630.5,2021-03-27
39067,Peras,Frutas,8,38.58,308.64,2022-05-23
39068,Sartén,Utensilios,14,36.92,516.88,2022-11-08
39069,Tenedores,Utensilios,73,13.42,979.66,2021-02-05
39070,Tenedores,Utensilios,28,29.81,834.68,2022-04-30
39071,Cuchillo,Utensilios,63,24.21,1525.23,2022-01-25
39072,Sartén,Utensilios,98,39.63,3883.7400000000002,2023-12-13
39073,Cebollas,Vegetales,67,36.65,2455.5499999999997,2021-01-30
39074,Peras,Frutas,61,16.74,1021.1399999999999,2022-05-29
39075,Papas,Vegetales,70,0.31,21.7,2021-03-03
39076,Delantal,Otros,83,3.61,299.63,2021-03-26
39077,Kiwis,Frutas,44,0.86,37.839999999999996,2023-11-18
39078,Tomates,Vegetales,33,31.93,1053.69,2023-02-25
39079,Mandarinas,Frutas,41,15.68,642.88,2023-12-14
39080,Tabla,Utensilios,55,6.1,335.5,2023-03-17
39081,Peras,Frutas,1,32.3,32.3,2022-05-02
39082,Cuchillo,Utensilios,83,27.87,2313.21,2022-01-01
39083,Tomates,Vegetales,17,7.91,134.47,2023-09-26
39084,Botellas,Otros,10,33.38,333.8,2023-12-29
39085,Sartén,Utensilios,34,33.37,1134.58,2023-06-03
39086,Zanahorias,Vegetales,49,11.5,563.5,2023-11-07
39087,Manzanas,Frutas,5,6.09,30.45,2021-09-06
39088,Zanahorias,Vegetales,89,23.67,2106.63,2023-10-17
39089,Cebollas,Vegetales,92,12.51,1150.92,2022-10-18
39090,Cebollas,Vegetales,3,6.85,20.549999999999997,2022-01-22
39091,Manzanas,Frutas,11,34.41,378.51,2021-11-15
39092,Peras,Frutas,94,21.5,2021.0,2022-07-28
39093,Cebollas,Vegetales,44,3.72,163.68,2022-09-07
39094,Frutillas,Frutas,54,37.1,2003.4,2022-08-09
39095,Naranjas,Frutas,39,25.34,988.26,2021-12-28
39096,Peras,Frutas,99,1.33,131.67000000000002,2023-10-10
39097,Cebollas,Vegetales,24,5.78,138.72,2021-02-25
39098,Papas,Vegetales,64,22.34,1429.76,2023-03-27
39099,Guantes,Otros,4,14.15,56.6,2023-08-22
39100,Cuchillo,Utensilios,61,29.06,1772.6599999999999,2021-08-20
39101,Frutillas,Frutas,43,5.44,233.92000000000002,2022-01-07
39102,Cucharas,Utensilios,66,38.36,2531.7599999999998,2023-04-23
39103,Botellas,Otros,96,30.75,2952.0,2023-11-11
39104,Morrón,Vegetales,2,35.99,71.98,2022-03-26
39105,Tuppers,Otros,35,22.99,804.65,2021-07-15
39106,Tuppers,Otros,30,30.98,929.4,2022-01-18
39107,Delantal,Otros,84,6.14,515.76,2021-07-06
39108,Frutillas,Frutas,47,23.97,1126.59,2023-03-18
39109,Zanahorias,Vegetales,40,29.08,1163.1999999999998,2021-02-11
39110,Tomates,Vegetales,3,21.42,64.26,2021-05-27
39111,Naranjas,Frutas,34,19.94,677.96,2022-12-07
39112,Tabla,Utensilios,31,22.71,704.01,2023-06-13
39113,Cucharas,Utensilios,64,14.81,947.84,2023-07-15
39114,Frutillas,Frutas,38,18.32,696.16,2021-12-02
39115,Botellas,Otros,92,30.52,2807.84,2023-12-25
39116,Tomates,Vegetales,22,5.68,124.96,2021-11-05
39117,Cebollas,Vegetales,77,12.89,992.5300000000001,2021-11-11
39118,Cebollas,Vegetales,68,7.7,523.6,2023-02-13
39119,Tenedores,Utensilios,11,17.65,194.14999999999998,2021-02-20
39120,Tomates,Vegetales,98,9.03,884.9399999999999,2023-11-15
39121,Peras,Frutas,97,15.59,1512.23,2023-05-09
39122,Ollas,Utensilios,2,24.26,48.52,2021-09-18
39123,Peras,Frutas,25,2.2,55.00000000000001,2022-05-10
39124,Tenedores,Utensilios,63,34.47,2171.61,2022-04-15
39125,Ollas,Utensilios,89,23.72,2111.08,2021-02-01
39126,Morrón,Vegetales,78,30.56,2383.68,2021-10-06
39127,Delantal,Otros,21,22.01,462.21000000000004,2021-07-21
39128,Delantal,Otros,49,37.69,1846.81,2022-11-13
39129,Sartén,Utensilios,56,34.46,1929.76,2022-10-25
39130,Delantal,Otros,3,1.32,3.96,2023-03-16
39131,Morrón,Vegetales,97,28.89,2802.33,2023-07-02
39132,Papas,Vegetales,96,35.03,3362.88,2022-08-31
39133,Cuchillo,Utensilios,14,25.47,356.58,2022-05-16
39134,Papas,Vegetales,1,0.38,0.38,2021-06-26
39135,Tabla,Utensilios,95,23.69,2250.55,2021-05-14
39136,Guantes,Otros,65,12.1,786.5,2022-01-04
39137,Botellas,Otros,95,10.74,1020.3000000000001,2021-07-29
39138,Delantal,Otros,80,1.35,108.0,2023-12-06
39139,Tomates,Vegetales,33,32.95,1087.3500000000001,2021-09-18
39140,Tuppers,Otros,59,35.42,2089.78,2022-10-10
39141,Tomates,Vegetales,64,13.93,891.52,2023-06-27
39142,Frutillas,Frutas,81,22.1,1790.1000000000001,2022-06-20
39143,Naranjas,Frutas,88,4.85,426.79999999999995,2023-07-07
39144,Mandarinas,Frutas,31,36.22,1122.82,2022-05-27
39145,Ollas,Utensilios,7,12.22,85.54,2021-01-25
39146,Tomates,Vegetales,68,2.51,170.67999999999998,2021-01-29
39147,Naranjas,Frutas,9,0.42,3.78,2021-10-16
39148,Ollas,Utensilios,4,39.35,157.4,2023-09-09
39149,Papas,Vegetales,35,36.15,1265.25,2022-07-06
39150,Zanahorias,Vegetales,38,28.84,1095.92,2023-05-25
39151,Frutillas,Frutas,38,11.34,430.92,2022-05-26
39152,Kiwis,Frutas,47,32.43,1524.21,2021-04-26
39153,Sartén,Utensilios,6,3.32,19.919999999999998,2022-08-18
39154,Frutillas,Frutas,8,34.96,279.68,2023-04-27
39155,Bananas,Frutas,52,20.04,1042.08,2023-03-14
39156,Ollas,Utensilios,100,33.47,3347.0,2021-12-05
39157,Tuppers,Otros,44,36.92,1624.48,2023-06-22
39158,Botellas,Otros,61,38.57,2352.77,2023-02-26
39159,Botellas,Otros,92,27.69,2547.48,2022-06-04
39160,Morrón,Vegetales,28,12.93,362.03999999999996,2021-12-11
39161,Tomates,Vegetales,14,37.99,531.86,2023-01-19
39162,Sartén,Utensilios,37,34.25,1267.25,2022-01-12
39163,Naranjas,Frutas,50,35.58,1779.0,2021-09-04
39164,Tuppers,Otros,76,39.4,2994.4,2021-07-11
39165,Cebollas,Vegetales,21,2.28,47.879999999999995,2021-03-18
39166,Papas,Vegetales,48,13.88,666.24,2021-05-06
39167,Cebollas,Vegetales,85,34.74,2952.9,2021-01-29
39168,Cuchillo,Utensilios,50,15.48,774.0,2021-02-21
39169,Guantes,Otros,41,29.67,1216.47,2022-02-05
39170,Tenedores,Utensilios,41,29.16,1195.56,2023-05-27
39171,Zanahorias,Vegetales,8,20.42,163.36,2022-09-26
39172,Guantes,Otros,35,37.32,1306.2,2022-04-24
39173,Naranjas,Frutas,83,27.52,2284.16,2021-10-24
39174,Manzanas,Frutas,79,8.95,707.05,2022-08-21
39175,Naranjas,Frutas,48,18.3,878.4000000000001,2022-09-13
39176,Cuchillo,Utensilios,100,37.15,3715.0,2021-08-30
39177,Bananas,Frutas,99,16.14,1597.8600000000001,2023-07-15
39178,Lechugas,Vegetales,16,13.19,211.04,2023-09-01
39179,Cebollas,Vegetales,86,33.3,2863.7999999999997,2022-08-15
39180,Zanahorias,Vegetales,97,15.23,1477.31,2022-03-24
39181,Guantes,Otros,96,35.23,3382.08,2023-06-12
39182,Manzanas,Frutas,10,30.92,309.20000000000005,2023-06-11
39183,Morrón,Vegetales,8,6.88,55.04,2023-10-06
39184,Kiwis,Frutas,90,33.1,2979.0,2022-10-27
39185,Mandarinas,Frutas,32,13.7,438.4,2023-01-29
39186,Tomates,Vegetales,51,38.37,1956.87,2021-06-06
39187,Tuppers,Otros,80,21.0,1680.0,2023-06-14
39188,Cucharas,Utensilios,79,3.24,255.96,2022-07-13
39189,Botellas,Otros,82,14.82,1215.24,2021-07-27
39190,Tabla,Utensilios,27,2.93,79.11,2022-07-18
39191,Botellas,Otros,42,13.47,565.74,2023-04-15
39192,Papas,Vegetales,99,39.88,3948.1200000000003,2022-09-09
39193,Botellas,Otros,9,20.87,187.83,2022-11-02
39194,Tabla,Utensilios,14,26.48,370.72,2021-06-28
39195,Tuppers,Otros,49,34.35,1683.15,2023-12-18
39196,Zapallitos,Vegetales,10,25.31,253.1,2021-05-06
39197,Botellas,Otros,98,4.85,475.29999999999995,2021-08-24
39198,Tomates,Vegetales,62,24.98,1548.76,2022-08-07
39199,Zanahorias,Vegetales,90,11.16,1004.4,2022-11-18
39200,Cebollas,Vegetales,48,36.54,1753.92,2022-04-13
39201,Lechugas,Vegetales,45,17.04,766.8,2023-09-15
39202,Botellas,Otros,97,39.37,3818.89,2023-04-28
39203,Tabla,Utensilios,91,4.86,442.26000000000005,2021-10-12
39204,Kiwis,Frutas,56,14.48,810.88,2021-12-18
39205,Ollas,Utensilios,55,25.38,1395.8999999999999,2022-01-30
39206,Tuppers,Otros,55,28.6,1573.0,2022-06-24
39207,Zanahorias,Vegetales,48,31.38,1506.24,2023-05-15
39208,Papas,Vegetales,49,27.42,1343.5800000000002,2023-12-15
39209,Zapallitos,Vegetales,82,31.91,2616.62,2022-02-07
39210,Morrón,Vegetales,61,7.9,481.90000000000003,2023-07-08
39211,Delantal,Otros,4,1.42,5.68,2022-05-25
39212,Tuppers,Otros,49,34.15,1673.35,2021-10-08
39213,Tomates,Vegetales,63,16.28,1025.64,2022-06-24
39214,Tuppers,Otros,10,11.33,113.3,2021-09-30
39215,Papas,Vegetales,21,16.21,340.41,2021-05-05
39216,Botellas,Otros,73,21.72,1585.56,2021-11-19
39217,Cuchillo,Utensilios,45,14.26,641.7,2023-01-27
39218,Tabla,Utensilios,59,13.88,818.9200000000001,2021-01-01
39219,Morrón,Vegetales,80,26.29,2103.2,2021-12-03
39220,Tabla,Utensilios,69,18.26,1259.94,2021-05-03
39221,Ollas,Utensilios,59,32.08,1892.7199999999998,2023-08-09
39222,Cuchillo,Utensilios,65,0.13,8.450000000000001,2021-11-14
39223,Delantal,Otros,4,4.38,17.52,2022-07-02
39224,Delantal,Otros,55,26.61,1463.55,2022-03-26
39225,Tabla,Utensilios,88,19.07,1678.16,2023-01-06
39226,Cuchillo,Utensilios,43,7.9,339.7,2021-07-12
39227,Lechugas,Vegetales,76,37.1,2819.6,2023-12-09
39228,Tuppers,Otros,29,10.33,299.57,2021-05-17
39229,Naranjas,Frutas,34,29.42,1000.2800000000001,2022-11-02
39230,Cebollas,Vegetales,36,32.36,1164.96,2021-04-15
39231,Ollas,Utensilios,42,21.88,918.9599999999999,2022-08-08
39232,Cebollas,Vegetales,36,12.84,462.24,2023-05-11
39233,Peras,Frutas,94,16.94,1592.3600000000001,2023-05-15
39234,Cebollas,Vegetales,29,3.89,112.81,2022-08-23
39235,Tomates,Vegetales,48,14.52,696.96,2021-09-21
39236,Delantal,Otros,25,2.37,59.25,2021-03-23
39237,Kiwis,Frutas,83,0.25,20.75,2023-02-20
39238,Mandarinas,Frutas,29,24.67,715.4300000000001,2023-11-25
39239,Papas,Vegetales,65,1.19,77.35,2021-01-14
39240,Botellas,Otros,91,7.2,655.2,2021-07-16
39241,Cucharas,Utensilios,53,18.25,967.25,2022-04-25
39242,Frutillas,Frutas,32,14.62,467.84,2021-02-03
39243,Papas,Vegetales,83,9.56,793.48,2021-06-10
39244,Tenedores,Utensilios,37,23.5,869.5,2022-07-07
39245,Guantes,Otros,75,3.84,288.0,2021-02-27
39246,Cebollas,Vegetales,47,32.69,1536.4299999999998,2023-04-29
39247,Sartén,Utensilios,100,34.8,3479.9999999999995,2022-02-11
39248,Morrón,Vegetales,100,29.01,2901.0,2021-06-02
39249,Cuchillo,Utensilios,22,30.21,664.62,2021-09-08
39250,Tomates,Vegetales,76,39.69,3016.4399999999996,2023-09-07
39251,Tenedores,Utensilios,58,17.03,987.74,2022-07-20
39252,Frutillas,Frutas,41,12.29,503.89,2021-01-09
39253,Zanahorias,Vegetales,14,35.15,492.09999999999997,2021-08-11
39254,Cucharas,Utensilios,41,14.97,613.77,2023-05-14
39255,Zanahorias,Vegetales,67,2.96,198.32,2022-11-18
39256,Tomates,Vegetales,88,5.54,487.52,2021-07-16
39257,Tenedores,Utensilios,1,29.68,29.68,2021-08-15
39258,Delantal,Otros,4,3.52,14.08,2021-02-12
39259,Guantes,Otros,71,37.54,2665.34,2023-09-28
39260,Tomates,Vegetales,26,5.83,151.58,2022-06-03
39261,Cebollas,Vegetales,48,22.05,1058.4,2022-11-08
39262,Tomates,Vegetales,5,35.32,176.6,2021-07-15
39263,Zanahorias,Vegetales,49,22.96,1125.04,2023-04-17
39264,Cuchillo,Utensilios,88,11.75,1034.0,2021-06-17
39265,Morrón,Vegetales,63,32.45,2044.3500000000001,2022-12-18
39266,Zapallitos,Vegetales,40,5.2,208.0,2023-07-07
39267,Tabla,Utensilios,88,21.11,1857.6799999999998,2021-08-24
39268,Lechugas,Vegetales,14,6.75,94.5,2022-04-09
39269,Peras,Frutas,61,33.05,2016.0499999999997,2021-05-05
39270,Morrón,Vegetales,11,11.25,123.75,2021-08-14
39271,Naranjas,Frutas,34,39.16,1331.4399999999998,2021-02-27
39272,Botellas,Otros,31,16.95,525.4499999999999,2023-07-11
39273,Tabla,Utensilios,9,29.4,264.59999999999997,2022-08-28
39274,Kiwis,Frutas,94,6.41,602.54,2022-11-20
39275,Cebollas,Vegetales,47,5.5,258.5,2021-01-19
39276,Delantal,Otros,47,3.96,186.12,2023-12-31
39277,Peras,Frutas,51,9.94,506.94,2023-04-14
39278,Delantal,Otros,56,6.21,347.76,2023-06-28
39279,Delantal,Otros,92,39.32,3617.44,2022-05-02
39280,Papas,Vegetales,57,37.64,2145.48,2022-10-30
39281,Cucharas,Utensilios,6,29.32,175.92000000000002,2021-07-11
39282,Tuppers,Otros,91,27.37,2490.67,2023-04-19
39283,Tomates,Vegetales,92,20.21,1859.3200000000002,2022-01-26
39284,Botellas,Otros,68,23.51,1598.68,2021-10-31
39285,Bananas,Frutas,65,1.7,110.5,2021-02-04
39286,Cucharas,Utensilios,26,21.96,570.96,2022-03-27
39287,Mandarinas,Frutas,57,8.24,469.68,2021-06-22
39288,Tuppers,Otros,43,36.28,1560.04,2023-07-20
39289,Ollas,Utensilios,45,17.99,809.55,2021-09-06
39290,Guantes,Otros,60,11.18,670.8,2021-11-11
39291,Mandarinas,Frutas,15,15.38,230.70000000000002,2023-11-22
39292,Delantal,Otros,83,25.62,2126.46,2022-08-30
39293,Botellas,Otros,2,12.65,25.3,2023-11-01
39294,Cebollas,Vegetales,54,8.87,478.97999999999996,2021-12-25
39295,Guantes,Otros,88,16.75,1474.0,2023-07-18
39296,Morrón,Vegetales,51,20.68,1054.68,2022-03-09
39297,Bananas,Frutas,70,28.55,1998.5,2021-09-13
39298,Bananas,Frutas,37,3.29,121.73,2022-08-04
39299,Delantal,Otros,25,13.69,342.25,2022-08-30
39300,Botellas,Otros,19,22.75,432.25,2022-04-09
39301,Botellas,Otros,68,16.83,1144.4399999999998,2022-11-27
39302,Cucharas,Utensilios,35,4.93,172.54999999999998,2022-04-21
39303,Cucharas,Utensilios,70,18.17,1271.9,2023-07-24
39304,Frutillas,Frutas,27,10.31,278.37,2022-09-09
39305,Tenedores,Utensilios,75,20.95,1571.25,2021-08-20
39306,Guantes,Otros,59,21.53,1270.27,2022-07-28
39307,Sartén,Utensilios,71,32.09,2278.3900000000003,2021-09-14
39308,Tuppers,Otros,82,15.28,1252.96,2023-10-23
39309,Guantes,Otros,37,7.37,272.69,2023-05-03
39310,Kiwis,Frutas,67,24.71,1655.5700000000002,2023-07-13
39311,Sartén,Utensilios,48,15.14,726.72,2021-01-20
39312,Cebollas,Vegetales,47,24.97,1173.59,2022-01-10
39313,Botellas,Otros,92,39.1,3597.2000000000003,2023-02-12
39314,Cuchillo,Utensilios,5,39.63,198.15,2022-11-17
39315,Cuchillo,Utensilios,72,16.16,1163.52,2023-05-10
39316,Frutillas,Frutas,10,0.64,6.4,2021-03-04
39317,Kiwis,Frutas,28,3.65,102.2,2022-02-02
39318,Cuchillo,Utensilios,55,31.69,1742.95,2022-01-01
39319,Zapallitos,Vegetales,12,1.0,12.0,2023-09-28
39320,Tuppers,Otros,84,26.26,2205.84,2023-01-11
39321,Frutillas,Frutas,70,21.03,1472.1000000000001,2022-10-07
39322,Tomates,Vegetales,100,5.48,548.0,2023-01-22
39323,Naranjas,Frutas,52,3.32,172.64,2022-03-30
39324,Tenedores,Utensilios,57,0.52,29.64,2023-01-02
39325,Sartén,Utensilios,68,32.54,2212.72,2022-12-19
39326,Delantal,Otros,91,29.71,2703.61,2023-02-20
39327,Zanahorias,Vegetales,84,26.55,2230.2000000000003,2021-04-17
39328,Mandarinas,Frutas,48,17.19,825.1200000000001,2021-04-30
39329,Tenedores,Utensilios,19,5.37,102.03,2023-12-31
39330,Botellas,Otros,14,1.97,27.58,2023-11-26
39331,Cebollas,Vegetales,75,3.3,247.5,2023-11-03
39332,Botellas,Otros,34,39.81,1353.54,2022-09-04
39333,Kiwis,Frutas,28,13.23,370.44,2021-03-31
39334,Lechugas,Vegetales,75,5.26,394.5,2021-12-21
39335,Cucharas,Utensilios,5,22.22,111.1,2022-05-31
39336,Peras,Frutas,10,8.55,85.5,2023-05-02
39337,Tuppers,Otros,69,6.74,465.06,2021-11-29
39338,Cucharas,Utensilios,41,30.29,1241.8899999999999,2022-01-15
39339,Tenedores,Utensilios,96,21.08,2023.6799999999998,2023-04-24
39340,Zapallitos,Vegetales,30,0.98,29.4,2022-04-30
39341,Mandarinas,Frutas,95,18.68,1774.6,2021-11-25
39342,Frutillas,Frutas,80,23.68,1894.4,2023-03-22
39343,Mandarinas,Frutas,42,26.33,1105.86,2022-10-03
39344,Zapallitos,Vegetales,90,32.22,2899.7999999999997,2023-01-11
39345,Peras,Frutas,29,27.36,793.4399999999999,2023-06-22
39346,Lechugas,Vegetales,73,2.85,208.05,2021-11-05
39347,Delantal,Otros,12,26.87,322.44,2022-02-14
39348,Botellas,Otros,82,18.06,1480.9199999999998,2023-05-30
39349,Peras,Frutas,84,21.99,1847.1599999999999,2023-12-26
39350,Zapallitos,Vegetales,97,6.18,599.4599999999999,2021-01-11
39351,Ollas,Utensilios,36,29.94,1077.8400000000001,2022-12-01
39352,Cebollas,Vegetales,90,4.16,374.40000000000003,2023-05-12
39353,Naranjas,Frutas,88,11.45,1007.5999999999999,2022-05-01
39354,Kiwis,Frutas,91,16.02,1457.82,2021-12-25
39355,Delantal,Otros,30,7.25,217.5,2021-03-29
39356,Tomates,Vegetales,80,32.01,2560.7999999999997,2021-03-25
39357,Cuchillo,Utensilios,43,39.79,1710.97,2022-03-18
39358,Zanahorias,Vegetales,72,17.3,1245.6000000000001,2023-02-21
39359,Zanahorias,Vegetales,90,22.92,2062.8,2022-06-14
39360,Tabla,Utensilios,16,12.46,199.36,2021-07-13
39361,Morrón,Vegetales,97,1.15,111.55,2022-01-22
39362,Kiwis,Frutas,38,5.02,190.76,2021-08-29
39363,Tomates,Vegetales,90,22.38,2014.1999999999998,2022-04-10
39364,Guantes,Otros,61,24.91,1519.51,2023-01-24
39365,Manzanas,Frutas,57,32.53,1854.21,2023-12-12
39366,Ollas,Utensilios,80,31.93,2554.4,2021-12-29
39367,Tabla,Utensilios,41,2.79,114.39,2022-03-15
39368,Tenedores,Utensilios,53,30.42,1612.26,2022-11-16
39369,Tuppers,Otros,85,15.97,1357.45,2022-01-15
39370,Tabla,Utensilios,39,22.85,891.1500000000001,2021-04-23
39371,Peras,Frutas,65,24.47,1590.55,2023-09-21
39372,Manzanas,Frutas,90,12.17,1095.3,2022-08-13
39373,Tabla,Utensilios,46,33.8,1554.8,2022-11-10
39374,Ollas,Utensilios,13,17.72,230.35999999999999,2021-07-17
39375,Lechugas,Vegetales,65,26.76,1739.4,2022-03-16
39376,Tuppers,Otros,67,27.12,1817.04,2021-12-06
39377,Papas,Vegetales,7,9.21,64.47,2021-02-06
39378,Frutillas,Frutas,100,30.39,3039.0,2023-05-24
39379,Naranjas,Frutas,3,13.2,39.599999999999994,2023-01-04
39380,Tuppers,Otros,11,32.98,362.78,2022-01-31
39381,Cuchillo,Utensilios,88,16.6,1460.8000000000002,2023-02-25
39382,Zanahorias,Vegetales,82,15.91,1304.6200000000001,2022-08-30
39383,Zapallitos,Vegetales,2,20.85,41.7,2021-06-22
39384,Naranjas,Frutas,76,5.11,388.36,2022-03-10
39385,Papas,Vegetales,70,34.93,2445.1,2023-08-16
39386,Delantal,Otros,17,4.49,76.33,2023-08-15
39387,Cebollas,Vegetales,9,7.29,65.61,2022-07-08
39388,Mandarinas,Frutas,31,0.39,12.09,2023-11-21
39389,Ollas,Utensilios,85,3.31,281.35,2023-01-08
39390,Naranjas,Frutas,17,29.4,499.79999999999995,2022-06-06
39391,Zapallitos,Vegetales,41,17.08,700.28,2023-03-22
39392,Botellas,Otros,96,35.25,3384.0,2022-08-20
39393,Cuchillo,Utensilios,59,23.01,1357.5900000000001,2023-05-07
39394,Frutillas,Frutas,30,19.96,598.8000000000001,2023-11-13
39395,Cuchillo,Utensilios,29,34.98,1014.42,2021-07-16
39396,Guantes,Otros,32,27.49,879.68,2022-04-18
39397,Botellas,Otros,82,21.91,1796.6200000000001,2022-12-02
39398,Morrón,Vegetales,86,12.47,1072.42,2023-11-15
39399,Ollas,Utensilios,41,30.03,1231.23,2023-02-10
39400,Tenedores,Utensilios,63,6.34,399.42,2022-11-20
39401,Kiwis,Frutas,53,15.08,799.24,2023-12-15
39402,Manzanas,Frutas,16,39.61,633.76,2022-07-14
39403,Tenedores,Utensilios,26,15.32,398.32,2023-01-18
39404,Tuppers,Otros,5,3.34,16.7,2023-01-26
39405,Ollas,Utensilios,97,10.33,1002.01,2022-08-30
39406,Cuchillo,Utensilios,73,38.84,2835.32,2021-01-04
39407,Guantes,Otros,39,30.56,1191.84,2023-08-12
39408,Zanahorias,Vegetales,76,15.23,1157.48,2021-04-15
39409,Ollas,Utensilios,16,14.7,235.2,2021-02-09
39410,Zapallitos,Vegetales,49,13.16,644.84,2023-10-03
39411,Guantes,Otros,71,33.2,2357.2000000000003,2021-06-18
39412,Peras,Frutas,36,17.71,637.5600000000001,2021-05-30
39413,Delantal,Otros,51,4.42,225.42,2023-05-02
39414,Delantal,Otros,28,36.09,1010.5200000000001,2022-08-04
39415,Peras,Frutas,7,1.82,12.74,2022-05-22
39416,Delantal,Otros,1,13.78,13.78,2021-03-10
39417,Frutillas,Frutas,51,9.95,507.45,2021-01-21
39418,Kiwis,Frutas,32,34.51,1104.32,2023-07-04
39419,Mandarinas,Frutas,1,38.82,38.82,2023-10-27
39420,Frutillas,Frutas,97,16.79,1628.6299999999999,2022-08-10
39421,Sartén,Utensilios,15,2.14,32.1,2023-06-06
39422,Botellas,Otros,23,13.03,299.69,2022-07-02
39423,Tuppers,Otros,15,32.4,486.0,2023-04-13
39424,Zapallitos,Vegetales,86,10.62,913.3199999999999,2021-05-11
39425,Cuchillo,Utensilios,84,6.76,567.84,2023-08-03
39426,Bananas,Frutas,44,1.76,77.44,2022-04-15
39427,Bananas,Frutas,80,11.74,939.2,2023-10-09
39428,Morrón,Vegetales,86,10.86,933.9599999999999,2022-03-01
39429,Tuppers,Otros,58,21.14,1226.1200000000001,2022-09-11
39430,Zanahorias,Vegetales,21,4.14,86.94,2023-11-20
39431,Frutillas,Frutas,13,22.79,296.27,2022-03-16
39432,Lechugas,Vegetales,57,38.22,2178.54,2021-06-06
39433,Botellas,Otros,10,6.39,63.9,2023-05-11
39434,Kiwis,Frutas,92,14.24,1310.08,2022-07-02
39435,Cebollas,Vegetales,74,3.63,268.62,2023-02-08
39436,Guantes,Otros,82,37.76,3096.3199999999997,2022-03-20
39437,Cucharas,Utensilios,68,12.05,819.4000000000001,2021-01-02
39438,Cuchillo,Utensilios,78,26.15,2039.6999999999998,2023-01-12
39439,Guantes,Otros,29,30.45,883.05,2023-04-21
39440,Delantal,Otros,56,11.79,660.24,2023-11-12
39441,Delantal,Otros,70,33.48,2343.6,2021-03-08
39442,Delantal,Otros,72,21.76,1566.72,2022-09-03
39443,Zapallitos,Vegetales,11,33.66,370.26,2022-12-31
39444,Frutillas,Frutas,17,17.17,291.89000000000004,2021-03-22
39445,Delantal,Otros,67,31.21,2091.07,2021-05-17
39446,Bananas,Frutas,5,1.39,6.949999999999999,2022-08-12
39447,Delantal,Otros,61,14.33,874.13,2023-09-01
39448,Tabla,Utensilios,65,31.46,2044.9,2023-12-02
39449,Botellas,Otros,36,0.39,14.040000000000001,2023-08-15
39450,Delantal,Otros,97,2.8,271.59999999999997,2023-12-18
39451,Morrón,Vegetales,85,25.77,2190.45,2021-01-18
39452,Peras,Frutas,71,38.0,2698.0,2021-08-31
39453,Botellas,Otros,35,15.2,532.0,2023-04-22
39454,Tuppers,Otros,74,3.83,283.42,2021-05-29
39455,Zanahorias,Vegetales,17,38.28,650.76,2021-07-25
39456,Morrón,Vegetales,8,4.97,39.76,2021-01-11
39457,Botellas,Otros,31,28.93,896.83,2022-10-08
39458,Peras,Frutas,26,16.79,436.53999999999996,2021-05-09
39459,Delantal,Otros,78,31.45,2453.1,2022-07-04
39460,Papas,Vegetales,62,38.74,2401.88,2022-07-25
39461,Papas,Vegetales,91,5.42,493.21999999999997,2022-08-28
39462,Botellas,Otros,34,21.81,741.54,2022-10-07
39463,Zapallitos,Vegetales,37,19.66,727.42,2021-03-11
39464,Botellas,Otros,19,35.42,672.98,2021-03-23
39465,Botellas,Otros,67,33.41,2238.47,2021-02-26
39466,Tenedores,Utensilios,14,29.13,407.82,2022-04-12
39467,Tenedores,Utensilios,88,2.88,253.44,2021-09-25
39468,Tabla,Utensilios,31,37.48,1161.8799999999999,2023-08-02
